id,subject,unit,topic,difficulty,question_type,type,question,options,correct_answer,explanation,starter_code,test_cases
pel125-u1-57,PEL125,1,Communication,medium,MCQ,mcq,Physical barrier involves:,"[""Distance/Walls"",""Fear"",""Jargon"",""Cultural norms""]",0,Physical obstructions like walls or long distances hinder messages.,,
pel125-u1-58,PEL125,1,Communication,easy,MCQ,mcq,Written communication is usually ___ than verbal.,"[""Faster"",""More formal"",""Less accurate"",""Temporary""]",1,Writing is typically more structured and official than speaking.,,
pel125-u1-59,PEL125,1,Communication,hard,MCQ,mcq,High-context cultures rely more on:,"[""Direct words"",""Implicit cues/Relationships"",""Legal documents"",""Emails""]",1,High-context cultures prioritize non-verbal cues and context over direct text.,,
pel125-u1-60,PEL125,1,Communication,medium,MCQ,mcq,Kinesics is the study of:,"[""Voice"",""Body movement"",""Touch"",""Distance""]",1,Kinesics focuses on gestures and body language.,,
pel125-u1-61,PEL125,1,Communication,medium,MCQ,mcq,Proxemics is the study of:,"[""Time"",""Space/Distance"",""Words"",""Clarity""]",1,Proxemics studies the use of physical space in interaction.,,
pel125-u1-62,PEL125,1,Communication,medium,MCQ,mcq,Haptics relates to:,"[""Smell"",""Touch"",""Hearing"",""Vision""]",1,Haptics is the study of communication through tactile touch.,,
pel125-u1-63,PEL125,1,Tenses,medium,MCQ,mcq,He ___ TV when the phone rang.,"[""watched"",""was watching"",""has watched"",""watches""]",1,Past continuous shows an action interrupted by a simple past event.,,
pel125-u1-64,PEL125,1,Tenses,easy,MCQ,mcq,They ___ to the park every Sunday.,"[""go"",""goes"",""going"",""gone""]",0,Simple present for habitual Sunday actions.,,
pel125-u1-65,PEL125,1,Tenses,hard,MCQ,mcq,Hardly ___ I entered when it began to rain.,"[""did"",""had"",""have"",""was""]",1,Inversion with 'Hardly' requires past perfect (had entered).,,
pel125-u1-66,PEL125,1,Communication,easy,MCQ,mcq,Decoding is done by the:,"[""Sender"",""Receiver"",""Messenger"",""Satellite""]",1,The receiver interprets (decodes) the incoming message.,,
pel125-u1-67,PEL125,1,Communication,easy,MCQ,mcq,Encoding is done by the:,"[""Sender"",""Receiver"",""Channel"",""Noise""]",0,The sender transforms an idea into a message (encoding).,,
pel125-u1-68,PEL125,1,Communication,medium,MCQ,mcq,Semantic barrier refers to:,"[""Physical noise"",""Language/Word meanings"",""Anger"",""Distance""]",1,Semantics involves the meaning of words and symbols.,,
pel125-u1-69,PEL125,1,Communication,hard,MCQ,mcq,The 'Conciseness' C means:,"[""Using big words"",""Being brief but complete"",""Being very polite"",""Using logic""]",1,Conciseness is saying what is necessary in the fewest words possible.,,
pel125-u1-70,PEL125,1,Communication,medium,MCQ,mcq,The 'Concrete' C means:,"[""Using abstract terms"",""Using specific facts/figures"",""Being vague"",""None""]",1,"Concrete communication use specific, verifiable data.",,
pel125-u1-71,PEL125,1,Communication,easy,MCQ,mcq,Feedback loop completes the:,"[""Message"",""Communication cycle"",""Barrier"",""Noise""]",1,Feedback turns one-way transmission into a two-way cycle.,,
pel125-u1-72,PEL125,1,Tenses,medium,MCQ,mcq,She ___ here since 2010.,"[""is living"",""has been living"",""lives"",""lived""]",1,Present perfect continuous for action spanning from 2010 to now.,,
pel125-u1-73,PEL125,1,Tenses,easy,MCQ,mcq,Future Continuous form:,"[""Will do"",""Will be doing"",""Will have done"",""Doing""]",1,'Will be' + V-ing used for ongoing future actions.,,
pel125-u1-74,PEL125,1,Tenses,medium,MCQ,mcq,I ___ my lunch just now.,"[""have finished"",""finish"",""finished"",""had finished""]",0,'Just now' with recent completion uses Present Perfect.,,
pel125-u1-75,PEL125,1,Communication,hard,MCQ,mcq,Diagonal communication is also called:,"[""Lateral"",""Cross-wise"",""Horizontal"",""Vertical""]",1,Cross-wise flow interacts with people in different departments and levels.,,
pel125-u1-76,PEL125,1,Communication,medium,MCQ,mcq,A memo is a form of:,"[""External comms"",""Internal comms"",""Informal comms"",""Oral comms""]",1,Memorandums are formal internal communications.,,
pel125-u1-77,PEL125,1,Communication,easy,MCQ,mcq,Visual communication uses:,"[""Songs"",""Charts/Maps"",""Perfume"",""Texture""]",1,"Visuals rely on images, graphs, and symbols.",,
pel125-u1-78,PEL125,1,Communication,medium,MCQ,mcq,Vocalics is also known as:,"[""Haptics"",""Paralanguage"",""Chronemics"",""Kinesics""]",1,"Vocal signals (pitch, tone) are part of paralanguage.",,
pel125-u1-79,PEL125,1,Communication,hard,MCQ,mcq,Chronemics is the study of use of ___ in comms.,"[""Color"",""Time"",""Gesture"",""Taste""]",1,Chronemics focuses on how time perception affects interaction.,,
pel125-u1-80,PEL125,1,Tenses,easy,MCQ,mcq,Simple Past of 'buy' is:,"[""buyed"",""bought"",""boughten"",""buys""]",1,'Bought' is an irregular past tense of 'buy'.,,
pel125-u1-81,PEL125,1,Tenses,medium,MCQ,mcq,Past Participle of 'sink' is:,"[""sank"",""sunk"",""sinked"",""sinking""]",1,Sink (V1) - Sank (V2) - Sunk (V3).,,
pel125-u1-82,PEL125,1,Communication,easy,MCQ,mcq,Most formal channel:,"[""Email"",""Face-to-face"",""Handwritten letter"",""Phone call""]",2,A formal written letter is often more official than digital or oral forms.,,
pel125-u1-83,PEL125,1,Communication,medium,MCQ,mcq,Jargon is a type of ___ barrier.,"[""Physical"",""Language/Semantic"",""Emotional"",""Organizational""]",1,Industry-specific language can be a semantic barrier to non-experts.,,
pel125-u1-84,PEL125,1,Communication,hard,MCQ,mcq,Status consciousness is an ___ barrier.,"[""Individual"",""Organizational"",""Physical"",""Mechanical""]",1,Hierarchy and ego can block flow in an organization.,,
pel125-u1-85,PEL125,1,Tenses,medium,MCQ,mcq,"Unless you ___, you will fail.","[""study"",""will study"",""studied"",""don't study""]",0,'Unless' takes the positive present form in first conditionals.,,
pel125-u1-86,PEL125,1,Communication,medium,MCQ,mcq,Body posture 'leaning forward' shows:,"[""Boredom"",""Interest"",""Aggression"",""Sleepiness""]",1,Leaning in typically signals engagement and listening.,,
pel125-u1-87,PEL125,1,Communication,medium,MCQ,mcq,Crossing arms often signals:,"[""Openness"",""Defensiveness"",""Confidence"",""Joy""]",1,Can be seen as a defensive or cold posture.,,
pel125-u1-88,PEL125,1,Communication,easy,MCQ,mcq,Objective of communication in business:,"[""Control"",""Motivation"",""Information"",""All of above""]",3,Communication serves all these strategic purposes.,,
pel125-u1-89,PEL125,1,Communication,hard,MCQ,mcq,Feedback can be:,"[""Positive"",""Negative"",""Neutral"",""All of above""]",3,Feedback takes many emotional or factual forms.,,
pel125-u1-90,PEL125,1,Tenses,medium,MCQ,mcq,I ___ to him several times.,"[""speak"",""have spoken"",""spoke"",""had spoken""]",1,Present perfect for indefinite past frequency.,,
pel125-u1-91,PEL125,1,Tenses,easy,MCQ,mcq,Which tense uses 'had + V3'?,"[""Present Perfect"",""Past Perfect"",""Future Perfect"",""Simple Past""]",1,Standard marker for Past Perfect.,,
pel125-u1-92,PEL125,1,Communication,medium,MCQ,mcq,Listening is a ___ process.,"[""Passive"",""Active"",""Genetic"",""Random""]",1,"Unlike hearing, listening requires mental attention (action).",,
pel125-u1-93,PEL125,1,Communication,easy,MCQ,mcq,Face-to-face is a ___ rich medium.,"[""Low"",""High"",""Zero"",""Medium""]",1,High richness due to immediate feedback and non-verbal cues.,,
pel125-u1-94,PEL125,1,Communication,medium,MCQ,mcq,The 'Correctness' C means using:,"[""Slang"",""Correct grammar/facts"",""Many adjectives"",""Poetry""]",1,Checking for errors and accuracy.,,
pel125-u1-95,PEL125,1,Communication,medium,MCQ,mcq,The 'Courteous' C means being:,"[""Strict"",""Polite and respectful"",""Silent"",""Fast""]",1,Maintaining respect and goodwill.,,
pel125-u1-96,PEL125,1,Communication,hard,MCQ,mcq,The 'Coherent' C means:,"[""Message follows logic"",""Message is loud"",""Message is secret"",""None""]",0,Coherence ensures parts fit together logically.,,
pel125-u1-97,PEL125,1,Tenses,medium,MCQ,mcq,He ___ out ten minutes ago.,"[""goes"",""has gone"",""went"",""going""]",2,'Ten minutes ago' specifies finished past time -> Simple Past.,,
pel125-u1-98,PEL125,1,Tenses,easy,MCQ,mcq,They ___ playing football.,"[""is"",""am"",""are"",""have""]",2,Plural subject takes 'are' in continuous.,,
pel125-u1-99,PEL125,1,Communication,easy,MCQ,mcq,Example of non-verbal sign:,"[""Siren"",""Stop sign"",""Facial frown"",""All of above""]",3,"Signals, signs, and expressions are all non-verbal.",,
pel125-u1-100,PEL125,1,Communication,medium,MCQ,mcq,Public speaking is ___ communication.,"[""One-to-one"",""One-to-many"",""Many-to-one"",""Intrapersonal""]",1,Single sender to multiple receivers.,,
pel125-u1-101,PEL125,1,Communication,hard,MCQ,mcq,Audience analysis helps in:,"[""Choosing right medium"",""Setting tone"",""Ensuring clarity"",""All of above""]",3,Knowing the audience tailors the entire approach.,,
pel125-u1-102,PEL125,1,Communication,medium,MCQ,mcq,An 'agenda' is for a:,"[""Report"",""Meeting"",""Letter"",""Memo""]",1,An agenda outlines the plan for a meeting.,,
pel125-u1-103,PEL125,1,Tenses,medium,MCQ,mcq,Water ___ at 100 degrees Celsius.,"[""boil"",""boils"",""is boiling"",""boiled""]",1,Scientific facts use Simple Present.,,
pel125-u1-104,PEL125,1,Tenses,hard,MCQ,mcq,I wish I ___ a bird.,"[""am"",""was"",""were"",""be""]",2,Hypothetical/wish clauses use 'were' (subjunctive).,,
pel125-u1-105,PEL125,1,Tenses,medium,MCQ,mcq,Neither of them ___ present.,"[""was"",""were"",""are"",""be""]",0,'Neither' is considered singular.,,
pel125-u1-106,PEL125,1,Communication,easy,MCQ,mcq,Newsletter is for ___ communication.,"[""Mass"",""Group"",""Personal"",""Internal""]",0,Distributing info to a broad audience.,,
pel125-u1-107,PEL125,1,Communication,medium,MCQ,mcq,Gesture like 'thumb up' is:,"[""Universal"",""Culture dependent"",""Random"",""Biological""]",1,Meanings of gestures vary significantly across cultures.,,
pel125-u1-108,PEL125,1,Communication,hard,MCQ,mcq,Loss in transmission is a ___ barrier.,"[""Physical"",""Semantic"",""Psychological"",""None""]",0,Technical issues or distance cause signal loss.,,
pel125-u1-109,PEL125,1,Communication,medium,MCQ,mcq,Clarifying questions show:,"[""Rude behavior"",""Active involvement"",""Lack of knowledge"",""Distraction""]",1,Shows the listener is trying to understand correctly.,,
pel125-u1-110,PEL125,1,Communication,easy,MCQ,mcq,Communication is a ___ process.,"[""One-way"",""Two-way"",""Static"",""Linear""]",1,It requires exchange and feedback.,,
pel125-u2-1,PEL125,2,Use of Modal Verbs,easy,MCQ,mcq,Modals are followed by which verb form?,"[""V-ing"",""V2 (Past)"",""V1 (Base)"",""To + V1""]",2,Modal verbs are always followed by the base form (V1) of the verb without 'to'.,,
pel125-u2-2,PEL125,2,Modals for Likelihood and Certainty,easy,MCQ,mcq,Which modal verb does NOT show 100% certainty?,"[""Must"",""Will"",""Can't"",""Might""]",3,'Might' indicates a 50% or less possibility.,,
pel125-u2-3,PEL125,2,Modals for Willingness and Offers,easy,MCQ,mcq,Identify the error: 'He can swims well.',"[""can"",""swims"",""well"",""No error""]",1,"Modals do not take 's' on themselves, nor does the main verb. It should be 'swim'.",,
pel125-u2-4,PEL125,2,Modals for Willingness and Offers,easy,MCQ,mcq,Which modal shows immediate willingness to do something?,"[""Will"",""Could"",""May"",""Should""]",0,"'Will' is used for immediate willingness, like 'I will help you'.",,
pel125-u2-5,PEL125,2,Modals for Willingness and Offers,easy,MCQ,mcq,Fill the blank for a polite offer: '_____ you like some coffee?',"[""Will"",""Can"",""Would"",""Shall""]",2,'Would you like' is the standard phrase for polite offers.,,
pel125-u2-6,PEL125,2,Use of Modal Verbs,easy,MCQ,mcq,Which modal shows a 100% logical deduction based on evidence?,"[""Must"",""Can"",""May"",""Should""]",0,'He’s been working all day. He MUST be tired.' (100% sure),,
pel125-u2-7,PEL125,2,Modals for Likelihood and Certainty,easy,MCQ,mcq,Which modal shows 100% certainty that something is FALSE?,"[""Mustn't"",""Can't"",""Won't"",""Don't""]",1,"'Can't' is the negative logical deduction (e.g. He can't be at work, he's here).",,
pel125-u2-8,PEL125,2,Use of Modal Verbs,easy,MCQ,mcq,"To express a past habit, we use 'used to' or:","[""Could"",""Must"",""Would"",""Should""]",2,"'Would' can express repeated past actions, like 'I would run daily'.",,
pel125-u2-9,PEL125,2,Modals for Ability and Permission,easy,MCQ,mcq,Difference between 'used to' and 'would'?,"[""Would is for states only"",""Used to is only for actions"",""Would is only for actions, not states"",""There is no difference""]",2,You cannot say 'I would have a car' (state). You must say 'I used to have a car'.,,
pel125-u2-10,PEL125,2,Use of Modal Verbs,easy,MCQ,mcq,Which is INCORRECT?,"[""I used to live here."",""I would live here."",""I used to play tennis."",""I would play tennis.""]",1,'Live' is a stative verb. 'Would' cannot be used with stative verbs.,,
pel125-u2-11,PEL125,2,Modals for Ability and Permission,easy,MCQ,mcq,Which modal shows general past ability?,"[""Can"",""Could"",""May"",""Must""]",1,'Could' represents physical or mental ability in the past.,,
pel125-u2-12,PEL125,2,Modals for Ability and Permission,easy,MCQ,mcq,"Fill the blank (Formal Permission): '______ I leave the room, sir?'","[""May"",""Can"",""Will"",""Must""]",0,'May' is the most formal way to ask for permission.,,
pel125-u2-13,PEL125,2,Functional Application of Passives,easy,MCQ,mcq,What is the Passive Voice formula?,"[""Be + V-ing"",""Have + V3"",""Be + V3"",""Modal + V1""]",2,All passive sentences require a form of the 'Be' verb followed by the Past Participle (V3).,,
pel125-u2-14,PEL125,2,Functional Application of Passives,easy,MCQ,mcq,Find the passive sentence:,"[""The dog bit him."",""He threw the ball."",""The ball was thrown."",""She is laughing.""]",2,'Was thrown' is a Be + V3 construction.,,
pel125-u2-15,PEL125,2,Functional Application of Passives,easy,MCQ,mcq,Change to passive: 'The cat eats the mouse.',"[""The mouse is eaten by the cat."",""The mouse was eaten by the cat."",""The mouse eats the cat."",""The cat is eating the mouse.""]",0,Simple present active 'eats' becomes simple present passive 'is eaten'.,,
pel125-u2-16,PEL125,2,Functional Application of Passives,easy,MCQ,mcq,Change to passive: 'He delivered the package.',"[""The package is delivered."",""The package was delivered."",""He was delivering the package."",""The package had delivered.""]",1,Past active 'delivered' -> Past passive 'was delivered'.,,
pel125-u2-17,PEL125,2,Functional Application of Passives,easy,MCQ,mcq,Find the error: 'The bridge built in 1990.',"[""The"",""bridge"",""built"",""in""]",2,A bridge can't build itself. It must be passive (was built).,,
pel125-u2-18,PEL125,2,Use of Modal Verbs,easy,MCQ,mcq,When do we use passive voice?,"[""When the subject does the action"",""When the action is more important than who did it"",""To sound informal"",""With intransitive verbs""]",1,Passive emphasizes the action or the receiver of the action.,,
pel125-u2-19,PEL125,2,Use of Modal Verbs,medium,MCQ,mcq,Can we make a passive sentence with an intransitive verb (like 'sleep')?,"[""Yes"",""No"",""Only past tense"",""Only with modals""]",1,"Intransitive verbs have no object, so they cannot be turned into passive voice.",,
pel125-u2-20,PEL125,2,Functional Application of Passives,easy,MCQ,mcq,Rewrite in passive: 'Someone has stolen my bike.',"[""My bike has stolen."",""My bike is stolen."",""Someone was stealing my bike."",""My bike has been stolen.""]",3,Present perfect active 'has stolen' -> Present perfect passive 'has been stolen'.,,
pel125-u2-21,PEL125,2,Functional Application of Passives,easy,MCQ,mcq,Which form connects 'Be + V3' if the active is 'is painting'?,"[""is painted"",""has been painted"",""is being painted"",""was painted""]",2,Present continuous active -> Present continuous passive (is being + V3).,,
pel125-u2-22,PEL125,2,Use of Modal Verbs,easy,MCQ,mcq,Identify the modal: 'You ought to apologize.',"[""ought to"",""to apologize"",""you"",""apologize""]",0,'Ought to' is a modal verb meaning 'should'.,,
pel125-u2-23,PEL125,2,Use of Modal Verbs,easy,MCQ,mcq,Which modal is used for giving advice?,"[""Will"",""Could"",""Should"",""Would""]",2,'Should' is primarily used to suggest what is the right thing to do.,,
pel125-u2-24,PEL125,2,Use of Modal Verbs,easy,MCQ,mcq,What is wrong: 'He ought go now.',"[""He"",""ought"",""go"",""now""]",1,"The modal is 'ought to', so it must be 'He ought TO go now'.",,
pel125-u2-25,PEL125,2,Modals for Willingness and Offers,medium,MCQ,mcq,Fill the blank for offering to do a chore: '______ I wash the dishes?',"[""Would"",""Wait"",""Shall"",""Will""]",2,'Shall' is specifically used with I/We to make direct offers or suggestions.,,
